Trained Samples, Block Average Training Error
88750,0.157909814
89000,0.073323401
89250,0.111226697
89500,0.0950765
89750,0.100589152
90000,0.115438597
90250,0.153138068
90500,0.090569107
90750,0.148986083
91000,0.131940779
91250,0.11626223
91500,0.177316215
91750,0.124129587
92000,0.117746949
92250,0.112470743
92500,0.21312931
92750,0.06476569
93000,0.12368741
93250,0.098662061
93500,0.112021894
93750,0.1007197
94000,0.126674903
94250,0.083466697
94500,0.103392997
94750,0.068252443
95000,0.111507173
95250,0.134993147
95500,0.105301606
95750,0.08469226
96000,0.083528206
96250,0.142467188
96500,0.10161581
96750,0.088640705
97000,0.084545582
97250,0.127417384
97500,0.160935028
97750,0.120633936
98000,0.099441039
98250,0.101761812
98500,0.110849668
98750,0.16818792
99000,0.110967601
99250,0.13432772
99500,0.185070909
99750,0.111392557
100000,0.077315266
100250,0.082980894
100500,0.114946829
100750,0.11937156
101000,0.08122332
101250,0.075590845
101500,0.20838666
101750,0.095000204
102000,0.084749016
102250,0.153547138
102500,0.135706355
102750,0.14303922
103000,0.166402488
103250,0.135127359
103500,0.086471958
103750,0.128173021
104000,0.086646107
104250,0.089502678
104500,0.126452245
104750,0.058289078
105000,0.115288788
105250,0.052555716
105500,0.129621299
105750,0.10583624
106000,0.130729991
106250,0.08667732
106500,0.171473883
106750,0.09716671
107000,0.08760203
107250,0.082927147
107500,0.156889961
107750,0.107770263
108000,0.079329434
108250,0.059206488
108500,0.113444195
108750,0.093861667
109000,0.107690775
109250,0.241765801
109500,0.100468367
109750,0.153475589
110000,0.130807502
110250,0.118770673
110500,0.11367703
110750,0.129729658
111000,0.113305083
111250,0.086556216
111500,0.1112802
111750,0.052635027
112000,0.116839624
112250,0.152785393
112500,0.079198136
112750,0.090026398
113000,0.135064835
113250,0.081034413
113500,0.066627775
113750,0.108302156
114000,0.109174802
114250,0.082589295
114500,0.05951463
114750,0.08722066
115000,0.144747846
115250,0.090988614
115500,0.138949868
115750,0.085492557
116000,0.086745898
116250,0.122930246
116500,0.13058495
116750,0.071097418
117000,0.058844764
117250,0.061903801
117500,0.118859692
117750,0.075797423
118000,0.067546088
118250,0.050684604
118500,0.082096703
118750,0.053257612
119000,0.046743503
119250,0.046412536
119500,0.125769083
119750,0.190638982
120000,0.103124532
120250,0.164527567
120500,0.097729137
120750,0.134860098
121000,0.091825215
121250,0.104594008
121500,0.098949355
121750,0.10565332
122000,0.081024159
122250,0.107219746
122500,0.081663962
122750,0.090743727
123000,0.095777155
123250,0.101263309
123500,0.082181233
123750,0.091285933
124000,0.082860382
124250,0.091487204
124500,0.097558655
124750,0.043203706
125000,0.101151767
125250,0.111042123
125500,0.096368997
125750,0.08216861
126000,0.071045781
126250,0.100504508
126500,0.124030003
126750,0.061651349
127000,0.110738116
127250,0.125735453
127500,0.1092169
127750,0.114520215
128000,0.093047389
128250,0.130939627
128500,0.1211492
128750,0.145040491
129000,0.087960133
129250,0.080173262
129500,0.108560517
129750,0.067189284
130000,0.077585446
130250,0.210747455
130500,0.067433362
130750,0.077618726
131000,0.077377611
131250,0.07392225
131500,0.067522662
131750,0.100109843
132000,0.087433633
132250,0.063900873
132500,0.093892081
132750,0.099176214
133000,0.086016632
133250,0.127883422
133500,0.127003462
133750,0.150476161
134000,0.106625003
134250,0.077668265
134500,0.067641159
134750,0.07808557
135000,0.07085692
135250,0.113906735
135500,0.08985951
135750,0.07539524
136000,0.155699254
136250,0.085929021
136500,0.042858739
136750,0.099728329
137000,0.105149123
137250,0.0690912
137500,0.106636971
137750,0.076624368
138000,0.063562974
138250,0.073825978
138500,0.140809121
138750,0.074934688
139000,0.070836337
139250,0.127329631
139500,0.16060873
139750,0.081828148
140000,0.110744538
140250,0.120880711
140500,0.085776405
140750,0.124975845
141000,0.137388416
141250,0.07126842
141500,0.113980966
141750,0.122807303
142000,0.109803973
142250,0.069390755
142500,0.083115737
142750,0.124733748
143000,0.067408951
143250,0.164767844
143500,0.047799142
143750,0.155722789
144000,0.124151934
144250,0.095837891
144500,0.048851204
144750,0.086729347
145000,0.107539846
145250,0.070836998
145500,0.104333038
145750,0.137222859
146000,0.046881748
146250,0.105165585
146500,0.089971926
146750,0.146299197
147000,0.06976125
147250,0.070672083
147500,0.05272207
147750,0.117898224
148000,0.0835123
148250,0.076093734
148500,0.08648314
148750,0.173371834
149000,0.053870981
149250,0.084954009
149500,0.128313689
149750,0.06586374
150000,0.109669137
150250,0.077094916
150500,0.098214896
150750,0.053573227
151000,0.102946452
151250,0.080521985
151500,0.131559923
151750,0.063004738
152000,0.064328688
152250,0.050408054
152500,0.142683752
152750,0.120400719
153000,0.072027777
153250,0.087180369
153500,0.072136565
153750,0.115697793
154000,0.069173388
154250,0.075937881
154500,0.069295328
154750,0.054491898
155000,0.11186119
155250,0.10472488
155500,0.09868256
155750,0.044370143
156000,0.025242033
156250,0.079458751
156500,0.088850259
156750,0.093111284
157000,0.092754995
157250,0.137346855
157500,0.074616549
157750,0.099071995
158000,0.058181771
158250,0.113720982
158500,0.066519908
158750,0.083969221
159000,0.101280269
159250,0.091521958
159500,0.164892197
159750,0.099293216
160000,0.103903149
160250,0.075369234
160500,0.076858848
160750,0.098342474
161000,0.107637405
161250,0.139467341
161500,0.189202806
161750,0.079782966
162000,0.040604112
162250,0.120781212
162500,0.081912356
162750,0.138427729
163000,0.190376368
163250,0.148303001
163500,0.072879387
163750,0.134397795
164000,0.063999551
164250,0.068285913
164500,0.136197945
164750,0.072788481
165000,0.037538423
165250,0.058452073
165500,0.071871871
165750,0.080252768
166000,0.144757149
166250,0.12942096
166500,0.106351049
166750,0.091227982
167000,0.090851026
167250,0.053207423
167500,0.073240919
167750,0.08645458
168000,0.07869476
168250,0.059088636
168500,0.127822567
168750,0.109190765
169000,0.093731155
169250,0.207128009
169500,0.057253931
169750,0.087444807
170000,0.107102614
170250,0.109702209
170500,0.094318959
170750,0.107430289
171000,0.073440719
171250,0.086309706
171500,0.078639514
171750,0.053172768
172000,0.055147177
172250,0.090648975
172500,0.10137559
172750,0.069808399
173000,0.124411595
173250,0.113782726
173500,0.064271319
173750,0.097950692
174000,0.09994852
