Trained Samples, Block Average Training Error
387000,0.09336318
387250,0.040571243
387500,0.133833311
387750,0.039259307
388000,0.085820099
388250,0.061069636
388500,0.049931059
388750,0.031337688
389000,0.097196975
389250,0.0929956
389500,0.095988269
389750,0.105343696
390000,0.095520007
390250,0.085718252
390500,0.139541186
390750,0.132031314
391000,0.074475596
391250,0.099166376
391500,0.033938564
391750,0.097957164
392000,0.114554618
392250,0.021443408
392500,0.114554634
392750,0.051939365
393000,0.050687706
393250,0.043080217
393500,0.092806032
393750,0.059246214
394000,0.044144342
394250,0.11637352
394500,0.025250052
394750,0.035105899
395000,0.044180609
395250,0.096422462
395500,0.069954981
395750,0.122671561
396000,0.138681342
396250,0.042333708
396500,0.064595375
396750,0.04937242
397000,0.065275475
397250,0.157001437
397500,0.04009103
397750,0.087267502
398000,0.099827294
398250,0.058653429
398500,0.055870893
398750,0.048873276
399000,0.130282827
399250,0.123987603
399500,0.052346968
399750,0.081256712
400000,0.064801257
400250,0.20751335
400500,0.146911175
400750,0.067404156
401000,0.067738732
401250,0.059944396
401500,0.055617326
401750,0.047224155
402000,0.076359402
402250,0.061242951
402500,0.074994259
402750,0.082240779
403000,0.097292804
403250,0.016242762
403500,0.061415116
403750,0.133392398
404000,0.096779051
404250,0.071893833
404500,0.070639621
404750,0.10937628
405000,0.159789641
405250,0.076573595
405500,0.051144322
405750,0.072948514
406000,0.155302145
406250,0.036271334
406500,0.037036051
406750,0.080294092
407000,0.063441827
407250,0.103624927
407500,0.101550846
407750,0.097174331
408000,0.06335616
408250,0.082889512
408500,0.101760487
408750,0.082792404
409000,0.063260936
409250,0.048921929
409500,0.101311492
409750,0.023335942
410000,0.033092727
410250,0.063872269
410500,0.06619107
410750,0.147108821
411000,0.043830554
411250,0.06508476
411500,0.022583444
411750,0.043642975
412000,0.088634735
412250,0.132485836
412500,0.093535767
412750,0.017870487
413000,0.063892463
413250,0.05208108
413500,0.116524879
413750,0.046974499
414000,0.046020136
414250,0.018230034
414500,0.111742122
414750,0.021857198
415000,0.146017252
415250,0.079408764
415500,0.081124225
415750,0.093972736
416000,0.10489025
416250,0.071168784
416500,0.095555969
416750,0.082820326
417000,0.100138012
417250,0.078716962
417500,0.066709458
417750,0.093705165
418000,0.108771029
418250,0.095205481
418500,0.090613286
418750,0.039630571
419000,0.200913464
419250,0.08261688
419500,0.033682304
419750,0.14820172
420000,0.090549047
420250,0.066874446
420500,0.062325697
420750,0.036624556
421000,0.048026195
421250,0.040449534
421500,0.094168708
421750,0.059668412
422000,0.073401068
422250,0.031046061
422500,0.082042324
422750,0.082524356
423000,0.106144548
423250,0.05456466
423500,0.084677405
423750,0.070420144
424000,0.024616542
424250,0.072990899
424500,0.123182826
424750,0.049201432
425000,0.105835061
425250,0.049468438
425500,0.074326287
425750,0.069697434
426000,0.041851307
426250,0.100762693
426500,0.08075185
426750,0.07029254
427000,0.050415687
427250,0.081880888
427500,0.063551162
427750,0.099762083
428000,0.049087885
428250,0.101363997
428500,0.036296245
428750,0.111187669
429000,0.11249347
429250,0.135713948
429500,0.033442016
429750,0.068376655
430000,0.072929221
430250,0.078271144
430500,0.080933773
430750,0.089202434
431000,0.043684803
431250,0.058860661
431500,0.055784814
431750,0.015540782
432000,0.133715521
432250,0.072250404
432500,0.081558585
432750,0.054743773
433000,0.057141737
433250,0.140047337
433500,0.15258735
433750,0.089344389
434000,0.071883067
434250,0.078570604
434500,0.132804777
434750,0.076175528
435000,0.078326329
435250,0.076844633
435500,0.100117564
435750,0.038935616
436000,0.029076303
436250,0.056675001
436500,0.107958322
436750,0.042897622
437000,0.07443066
437250,0.096027329
437500,0.061791951
437750,0.081942072
438000,0.06011495
438250,0.05677578
438500,0.032163822
438750,0.093276017
439000,0.077302229
439250,0.064550903
439500,0.012013412
439750,0.212364944
440000,0.048239641
440250,0.058337182
440500,0.155274655
440750,0.055429602
441000,0.090635254
441250,0.048151973
441500,0.083199947
441750,0.0822063
442000,0.023221232
442250,0.07832068
442500,0.092179927
442750,0.07095545
443000,0.072172439
443250,0.096232988
443500,0.057137837
443750,0.051829827
444000,0.073618908
444250,0.064776157
444500,0.076451411
444750,0.032396482
445000,0.053016968
445250,0.060731006
445500,0.073485628
445750,0.101670788
446000,0.107438676
446250,0.091995744
446500,0.037939329
446750,0.107499553
447000,0.085023866
447250,0.067623673
447500,0.02878425
447750,0.05293064
448000,0.052310696
448250,0.040697041
448500,0.026571734
448750,0.012841018
449000,0.019271266
449250,0.08917563
449500,0.115811044
449750,0.117687384
450000,0.093157728
450250,0.042303261
450500,0.061868289
450750,0.034620048
451000,0.087176935
451250,0.09805552
451500,0.054595449
451750,0.101872602
452000,0.113574252
452250,0.030749562
452500,0.033396438
452750,0.09584848
453000,0.050194916
453250,0.02475492
453500,0.073732007
453750,0.031247089
454000,0.03486912
454250,0.041479151
454500,0.032052444
454750,0.045114007
455000,0.050995827
455250,0.094178053
455500,0.077567783
455750,0.188035849
456000,0.076633543
456250,0.07851609
456500,0.043893807
456750,0.064060108
457000,0.094028356
457250,0.043800166
457500,0.041912874
457750,0.061103362
458000,0.077191437
458250,0.07419874
458500,0.136879623
458750,0.023986669
459000,0.175036815
459250,0.074473035
459500,0.081503311
459750,0.03734381
460000,0.048110913
460250,0.085297074
460500,0.08536181
460750,0.030264921
461000,0.037576898
461250,0.048156792
461500,0.037797103
461750,0.054611861
462000,0.095589735
462250,0.066949531
462500,0.061939013
462750,0.159715685
463000,0.077595996
463250,0.076529975
463500,0.023081526
463750,0.047870761
464000,0.0939515
464250,0.070368343
464500,0.047131206
464750,0.068336237
465000,0.123890077
465250,0.090661166
465500,0.089627193
465750,0.092180188
466000,0.134405841
466250,0.08235684
466500,0.049417696
466750,0.100675898
467000,0.040550588
467250,0.101478245
467500,0.102327052
467750,0.072817956
468000,0.133320386
468250,0.084288018
468500,0.117109548
468750,0.069211569
469000,0.075450492
469250,0.092035448
469500,0.08083007
469750,0.066773762
470000,0.025009197
470250,0.066422129
470500,0.088658478
470750,0.143411631
471000,0.06245419
471250,0.029385268
471500,0.110213833
471750,0.042806874
472000,0.113768632
472250,0.229824224
472500,0.079585413
472750,0.105419487
473000,0.076850614
473250,0.070283375
473500,0.115965784
473750,0.042678177
474000,0.049913946
474250,0.051775715
474500,0.071689046
474750,0.130453165
475000,0.187113265
475250,0.062784064
475500,0.029411869
475750,0.09172525
476000,0.109328768
476250,0.045718913
476500,0.064590318
476750,0.078802066
477000,0.067336594
477250,0.026640458
477500,0.049982091
477750,0.048863999
478000,0.098033894
478250,0.107810121
478500,0.102347788
478750,0.050756699
479000,0.103520963
479250,0.068824215
479500,0.084503821
479750,0.118689135
480000,0.01870592
480250,0.060083702
480500,0.065775561
480750,0.054142422
481000,0.092165455
481250,0.034923258
481500,0.091816447
481750,0.031516722
482000,0.118328867
482250,0.07030367
482500,0.047976741
482750,0.029298511
483000,0.063613987
483250,0.06695349
483500,0.116488904
483750,0.055137049
484000,0.022205978
484250,0.186601717
484500,0.072182115
484750,0.038781579
485000,0.035107342
485250,0.042081904
485500,0.039719839
485750,0.065583216
486000,0.046761134
486250,0.068883427
486500,0.071152872
486750,0.04672022
487000,0.056952273
487250,0.154808689
487500,0.058318388
487750,0.096589402
488000,0.101993552
488250,0.096906203
488500,0.028150188
488750,0.020959926
489000,0.08668951
489250,0.098043441
489500,0.031975843
489750,0.066971548
490000,0.048683529
490250,0.070624304
490500,0.075065113
490750,0.093845529
491000,0.071998558
491250,0.076641282
491500,0.11594847
491750,0.042881061
492000,0.100646045
492250,0.053646814
492500,0.084702944
492750,0.04815561
493000,0.047928529
493250,0.144259381
493500,0.101567882
493750,0.043291761
494000,0.082803838
494250,0.072896589
494500,0.050837286
494750,0.111079309
495000,0.068973655
495250,0.130073792
495500,0.057528967
495750,0.033221865
496000,0.018371676
496250,0.048429347
496500,0.128312957
496750,0.057848164
497000,0.06095422
497250,0.073092716
497500,0.068668284
497750,0.041259534
498000,0.051301674
498250,0.033668728
498500,0.05441796
498750,0.043087681
499000,0.075253116
499250,0.066909722
499500,0.035909498
499750,0.124471642
500000,0.022086889
500250,0.103048507
500500,0.088679537
500750,0.088194621
501000,0.068126762
501250,0.041574041
501500,0.113747144
501750,0.101848124
502000,0.011359157
502250,0.131852242
502500,0.067703897
502750,0.05922866
503000,0.117510097
503250,0.119869791
503500,0.106146958
503750,0.040471553
504000,0.061744112
504250,0.092652213
504500,0.030676854
504750,0.071684992
505000,0.049501099
505250,0.120805074
505500,0.110406663
505750,0.076459848
506000,0.098367525
506250,0.038846001
506500,0.086601102
506750,0.057011425
507000,0.056720499
507250,0.12604143
507500,0.043305159
507750,0.055959329
508000,0.059473476
508250,0.044526271
508500,0.10576078
508750,0.042485218
509000,0.021683961
509250,0.067333218
509500,0.043185984
509750,0.067955512
510000,0.065053138
510250,0.062670855
510500,0.059229266
510750,0.093094203
511000,0.074643146
511250,0.073645501
511500,0.054968329
511750,0.109090222
512000,0.124819781
512250,0.048260959
512500,0.086918856
512750,0.139338618
513000,0.025546556
513250,0.027747327
513500,0.048902659
513750,0.034225629
514000,0.009939699
514250,0.065513793
514500,0.099254183
514750,0.019783801
515000,0.025956587
515250,0.04623559
515500,0.071384507
515750,0.067661687
516000,0.066664829
516250,0.05380056
516500,0.052776032
516750,0.067956864
517000,0.066679799
517250,0.061916298
517500,0.098309773
517750,0.079442589
518000,0.089200274
518250,0.090866285
518500,0.072457993
518750,0.054184217
519000,0.167862338
519250,0.082628718
519500,0.135947681
519750,0.047975377
520000,0.072899758
520250,0.08314184
520500,0.044474488
520750,0.055994186
521000,0.08807842
521250,0.051465479
521500,0.076774511
521750,0.129599613
522000,0.056102717
522250,0.051864371
522500,0.035447411
522750,0.07223184
523000,0.088896788
523250,0.059336459
523500,0.029270032
523750,0.060666131
524000,0.089930471
524250,0.147248581
524500,0.029547245
524750,0.052712665
525000,0.096557048
525250,0.10439666
525500,0.034070648
525750,0.080466978
526000,0.093223116
526250,0.033217931
526500,0.072184407
526750,0.109351483
527000,0.084397444
527250,0.096833132
527500,0.048876105
527750,0.017707414
528000,0.065298883
528250,0.062556249
528500,0.082134733
528750,0.059363792
529000,0.012334648
529250,0.047116064
529500,0.073268012
529750,0.030035124
530000,0.023611367
530250,0.060203009
530500,0.050175808
530750,0.124007674
531000,0.033053806
531250,0.017876121
531500,0.081458484
531750,0.032646413
532000,0.111039869
532250,0.147524177
532500,0.067654323
532750,0.064449898
533000,0.068934761
533250,0.052184384
533500,0.161040046
533750,0.081644725
534000,0.043657301
534250,0.053465292
534500,0.169736678
534750,0.06089387
535000,0.054652981
535250,0.062997434
535500,0.030312808
535750,0.060241533
536000,0.077891392
536250,0.029971171
536500,0.024976889
536750,0.062025449
537000,0.022916003
537250,0.04681294
537500,0.041099184
537750,0.054991195
538000,0.172724824
538250,0.091374764
538500,0.073178799
538750,0.072627175
539000,0.111474751
539250,0.066404112
539500,0.077678073
539750,0.109621722
540000,0.035189688
540250,0.078544993
540500,0.055214399
540750,0.032555324
541000,0.054678725
541250,0.046849465
541500,0.074283305
541750,0.040091935
542000,0.094843736
542250,0.080012733
542500,0.111149737
542750,0.022796705
543000,0.050949532
543250,0.085127049
543500,0.094136249
543750,0.040923583
544000,0.025475155
544250,0.187419414
544500,0.040150304
544750,0.045045605
545000,0.088770103
545250,0.016672762
545500,0.020031335
545750,0.105135339
546000,0.047170561
546250,0.091771389
546500,0.052861197
546750,0.096778165
547000,0.084368493
547250,0.102913741
547500,0.0369095
547750,0.085101631
548000,0.086041531
548250,0.060588677
548500,0.047902047
548750,0.062054995
549000,0.085169931
549250,0.064777898
549500,0.02482612
549750,0.059872955
550000,0.047851512
550250,0.064422436
550500,0.123803042
550750,0.071665895
551000,0.077659864
551250,0.100293155
551500,0.131359741
551750,0.046876176
552000,0.069091135
552250,0.049507165
552500,0.048297088
552750,0.061830467
553000,0.077474888
553250,0.144792214
553500,0.117931072
553750,0.08961507
554000,0.15246412
554250,0.103960517
554500,0.078074167
554750,0.095037006
555000,0.078197021
555250,0.147989213
555500,0.030947501
555750,0.061111161
556000,0.05083347
556250,0.045063773
556500,0.052088994
556750,0.062518244
557000,0.044546176
557250,0.013366386
557500,0.056452602
557750,0.05197579
558000,0.03434813
558250,0.035157094
558500,0.039052981
558750,0.053025307
559000,0.066820971
559250,0.076796735
559500,0.009006502
559750,0.060275898
560000,0.024234219
560250,0.08852905
560500,0.075155879
560750,0.04652779
561000,0.040027584
561250,0.079182503
561500,0.060361684
561750,0.018640334
562000,0.034090525
562250,0.087634098
562500,0.072401042
562750,0.02208921
563000,0.120350528
563250,0.148373216
563500,0.127480523
563750,0.045425493
564000,0.041274462
564250,0.053421755
564500,0.063025356
564750,0.116417371
565000,0.047719186
565250,0.090845697
565500,0.154062657
565750,0.120224639
566000,0.070615547
566250,0.032775625
566500,0.058577212
566750,0.056110186
567000,0.026899483
567250,0.121195682
567500,0.056808493
567750,0.030648761
568000,0.044324604
568250,0.09279333
568500,0.056274601
568750,0.054404077
569000,0.030879447
569250,0.056627849
569500,0.135032591
569750,0.128012399
570000,0.101821673
570250,0.034086109
570500,0.09649195
570750,0.085607447
571000,0.077992414
571250,0.119968625
571500,0.088713196
571750,0.079734366
572000,0.086999058
572250,0.070195883
572500,0.099173098
572750,0.132581917
573000,0.071971565
573250,0.063765725
573500,0.081360091
573750,0.06258167
574000,0.024578974
574250,0.019378256
574500,0.044606809
574750,0.016005729
575000,0.081339698
575250,0.036042655
575500,0.066915789
575750,0.036664944
576000,0.0903779
576250,0.074681738
576500,0.068105733
576750,0.057751799
577000,0.057819697
577250,0.065410104
577500,0.066075539
577750,0.037108838
