Trained Samples, Block Average Training Error
177750,0.136137095
178000,0.099395012
178250,0.159301004
178500,0.053902118
178750,0.075125492
179000,0.098948614
179250,0.027482114
179500,0.079875828
179750,0.094433458
180000,0.112826511
180250,0.160038698
180500,0.053184613
180750,0.126383676
181000,0.052404806
181250,0.192857055
181500,0.160243768
181750,0.246489076
182000,0.146045741
182250,0.114320623
182500,0.097675513
182750,0.087687225
183000,0.090159697
183250,0.048197592
183500,0.075377103
183750,0.177556446
184000,0.162373578
184250,0.118561355
184500,0.060063289
184750,0.089336867
185000,0.078738719
185250,0.115975826
185500,0.118590259
185750,0.149193573
186000,0.12475679
186250,0.067040608
186500,0.070310618
186750,0.06132112
187000,0.153663966
187250,0.134852739
187500,0.093305169
187750,0.124097439
188000,0.099717799
188250,0.093003476
188500,0.072158243
188750,0.127548895
189000,0.056208842
189250,0.144497539
189500,0.073120564
189750,0.160582696
190000,0.107203276
190250,0.134941511
190500,0.072353345
190750,0.090892869
191000,0.172922507
191250,0.090493914
191500,0.07567661
191750,0.133155698
192000,0.087086864
192250,0.072354254
192500,0.049753074
192750,0.156027196
193000,0.14638724
193250,0.094970564
193500,0.122521687
193750,0.13185953
194000,0.110946831
194250,0.198972858
194500,0.053212788
194750,0.251957857
195000,0.195485015
195250,0.165072425
195500,0.109738382
195750,0.136569167
196000,0.182663538
196250,0.139747765
196500,0.138818387
196750,0.100239552
197000,0.160650601
197250,0.110206535
197500,0.12111347
197750,0.186161773
198000,0.05422783
198250,0.082619928
198500,0.094098307
198750,0.141790113
199000,0.076098968
199250,0.09959288
199500,0.1007161
199750,0.095769798
200000,0.105178038
200250,0.110365361
200500,0.108562818
200750,0.053010922
201000,0.103634339
201250,0.07750954
201500,0.099086662
201750,0.104036236
202000,0.1501449
202250,0.051844394
202500,0.1395338
202750,0.155138212
203000,0.06710485
203250,0.147798211
203500,0.128438989
203750,0.110607847
204000,0.112230592
204250,0.093774376
204500,0.146827223
204750,0.146791839
205000,0.089371535
205250,0.09008488
205500,0.056085774
205750,0.07434777
206000,0.102993914
206250,0.099315453
206500,0.137290915
206750,0.221498092
207000,0.095419164
207250,0.102554805
207500,0.120599083
207750,0.105707262
208000,0.10019435
208250,0.04876592
208500,0.119564338
208750,0.117305177
209000,0.086813625
209250,0.107956887
209500,0.204213513
209750,0.208625763
210000,0.076051724
210250,0.134493858
210500,0.070719815
210750,0.104830594
211000,0.141990238
211250,0.225105036
211500,0.073846461
211750,0.086838237
212000,0.065912829
212250,0.155224597
212500,0.1007577
212750,0.107949914
213000,0.046167843
213250,0.134748612
213500,0.049606027
213750,0.117060181
214000,0.088111571
214250,0.191659633
214500,0.108048824
214750,0.08051728
215000,0.083453095
215250,0.100150842
215500,0.08278486
215750,0.122354461
216000,0.134410248
216250,0.167445293
216500,0.139975029
216750,0.086327641
217000,0.167474302
217250,0.151104367
217500,0.082005931
217750,0.220704406
218000,0.042192598
218250,0.073490989
218500,0.067436486
218750,0.122041552
219000,0.059583404
219250,0.100970515
219500,0.142625865
219750,0.163244685
220000,0.140717637
220250,0.171117895
220500,0.174937485
220750,0.194681268
221000,0.063910122
221250,0.080359562
221500,0.152505962
221750,0.105522727
222000,0.141907939
222250,0.071084078
222500,0.123502761
222750,0.286117477
223000,0.171395899
223250,0.123613322
223500,0.065852138
223750,0.062899323
224000,0.135922912
224250,0.16583631
224500,0.103890976
224750,0.104419197
225000,0.106392743
225250,0.095794271
225500,0.090760597
225750,0.127506505
226000,0.107319214
226250,0.0793772
226500,0.134401502
226750,0.141661361
227000,0.065320753
227250,0.106034151
227500,0.071616974
227750,0.078594488
228000,0.079155578
228250,0.087214319
228500,0.119982024
228750,0.050173881
229000,0.086493433
229250,0.125517609
229500,0.074941433
229750,0.111149466
230000,0.119202975
230250,0.135623129
230500,0.142475728
230750,0.091306097
231000,0.063143387
231250,0.031209276
231500,0.083945171
231750,0.110864516
232000,0.052121543
232250,0.129385891
232500,0.151848743
232750,0.162048192
233000,0.101712464
233250,0.069462701
233500,0.105485919
233750,0.228812895
234000,0.05354148
234250,0.10278691
234500,0.068298844
234750,0.140842847
235000,0.15130664
235250,0.062638331
235500,0.09867854
235750,0.180163205
236000,0.193352152
236250,0.120901295
236500,0.135442589
236750,0.087188131
237000,0.094139858
237250,0.090525476
237500,0.134819214
237750,0.112244481
238000,0.090354852
238250,0.125062176
238500,0.059388637
238750,0.065612952
239000,0.054238679
239250,0.017753303
239500,0.049593654
239750,0.118191556
240000,0.13532994
240250,0.186598069
240500,0.125575227
240750,0.128896465
241000,0.093392176
241250,0.124629591
241500,0.198748088
241750,0.214425481
242000,0.106254253
242250,0.132027024
242500,0.126801679
242750,0.119982649
243000,0.111834745
243250,0.120293696
243500,0.116615661
243750,0.150750242
244000,0.195429609
244250,0.125376186
244500,0.076617665
244750,0.05545351
245000,0.113956949
245250,0.160396993
245500,0.080206313
245750,0.149247579
246000,0.06858187
246250,0.063365733
246500,0.063178628
246750,0.046065699
247000,0.170513949
247250,0.120275744
247500,0.12316796
247750,0.158288704
248000,0.065895855
248250,0.149856406
248500,0.098097569
248750,0.075063353
249000,0.085030091
249250,0.130867933
249500,0.116658936
249750,0.124651639
250000,0.137679759
250250,0.122853612
250500,0.126608224
250750,0.072588664
251000,0.119279803
251250,0.115579822
251500,0.060041755
251750,0.135082794
252000,0.121751381
252250,0.05478947
252500,0.048905901
252750,0.082842895
253000,0.125356668
253250,0.178624623
253500,0.111339338
253750,0.071238356
