Trained Samples, Block Average Training Error
387000,0.051596121
387250,0.064528451
387500,0.068184602
387750,0.059835904
388000,0.062838625
388250,0.030130961
388500,0.030026881
388750,0.032429312
389000,0.091777105
389250,0.13275664
389500,0.06235179
389750,0.194963992
390000,0.023697655
390250,0.068229897
390500,0.048602503
390750,0.083928427
391000,0.083296858
391250,0.024747636
391500,0.083430388
391750,0.059141733
392000,0.040027949
392250,0.108551899
392500,0.049722058
392750,0.027073946
393000,0.059521305
393250,0.054665952
393500,0.050994108
393750,0.058900499
394000,0.040922927
394250,0.067297182
394500,0.102433123
394750,0.048244924
395000,0.086037829
395250,0.031011577
395500,0.024827591
395750,0.138416913
396000,0.095015816
396250,0.070101326
396500,0.101181979
396750,0.053478648
397000,0.053818041
397250,0.135706336
397500,0.027400175
397750,0.103300033
398000,0.05145651
398250,0.070807337
398500,0.054943372
398750,0.061677799
399000,0.082212343
399250,0.064309297
399500,0.037137677
399750,0.116419458
400000,0.074345731
400250,0.093237049
400500,0.010763921
400750,0.085352557
401000,0.042753444
401250,0.135093869
401500,0.077519127
401750,0.106463678
402000,0.114494427
402250,0.065598186
402500,0.092015011
402750,0.096997731
403000,0.105223489
403250,0.038966199
403500,0.109890793
403750,0.113390459
404000,0.070904586
404250,0.080506898
404500,0.045634241
404750,0.042196042
405000,0.172109051
405250,0.056678336
405500,0.075372152
405750,0.113603093
406000,0.049851561
406250,0.125759468
406500,0.093725213
406750,0.043753297
407000,0.006524871
407250,0.046543975
407500,0.116676398
407750,0.110250236
408000,0.055209711
408250,0.080600276
408500,0.07422147
408750,0.102894297
409000,0.10913788
409250,0.051389992
409500,0.061605276
409750,0.061457605
410000,0.110656793
410250,0.096382811
410500,0.080226838
410750,0.06312841
411000,0.080229473
411250,0.084319019
411500,0.086731224
411750,0.043307724
412000,0.059605564
412250,0.057042262
412500,0.043210535
412750,0.119457948
413000,0.112530839
413250,0.096053948
413500,0.085090493
413750,0.062757424
414000,0.049675953
414250,0.05685248
414500,0.014368663
414750,0.053039739
415000,0.040224522
415250,0.044161014
415500,0.088530589
415750,0.029787243
416000,0.026537481
416250,0.073337723
416500,0.084311372
416750,0.025014146
417000,0.024053195
417250,0.047418644
417500,0.038465635
417750,0.063803246
418000,0.033003783
418250,0.166317495
418500,0.041072221
418750,0.077807426
419000,0.153774107
419250,0.108496291
419500,0.013922393
419750,0.079778624
420000,0.155041566
420250,0.051337956
420500,0.064804728
420750,0.095077906
421000,0.043627155
421250,0.053907191
421500,0.032517505
421750,0.046675125
422000,0.049598642
422250,0.021639388
422500,0.025722036
422750,0.074398453
423000,0.055468452
423250,0.005617089
423500,0.053775574
423750,0.103771887
424000,0.031455301
424250,0.110962076
424500,0.085187316
424750,0.054800724
425000,0.076668632
425250,0.039860185
425500,0.110701471
425750,0.056378194
426000,0.07713575
426250,0.041753329
426500,0.140811249
426750,0.136833322
427000,0.102554595
427250,0.0560762
427500,0.056941831
427750,0.043818558
428000,0.060799474
428250,0.045057142
428500,0.071923707
428750,0.014898622
429000,0.048771647
429250,0.063939502
429500,0.07182642
429750,0.033253242
430000,0.084882062
430250,0.046898242
430500,0.111325781
430750,0.019274525
431000,0.040450204
431250,0.026215801
431500,0.119973287
431750,0.071527664
432000,0.103853581
432250,0.032596621
432500,0.148527536
432750,0.06809076
433000,0.067472813
433250,0.085330731
433500,0.015624879
433750,0.054765577
434000,0.074309097
434250,0.02643374
434500,0.054805376
434750,0.073407015
435000,0.084258559
435250,0.170905625
435500,0.030873393
435750,0.0509533
436000,0.106544735
436250,0.012814319
436500,0.088957429
436750,0.094677577
437000,0.042814425
437250,0.038200735
437500,0.049999695
437750,0.100356538
438000,0.062828746
438250,0.034777539
438500,0.078406665
438750,0.028112817
439000,0.065568174
439250,0.043650262
439500,0.085608779
439750,0.051114576
440000,0.108890721
440250,0.043493887
440500,0.036818769
440750,0.057310908
441000,0.144850067
441250,0.023856064
441500,0.054028387
441750,0.160285335
442000,0.037052869
442250,0.086764173
442500,0.040384603
442750,0.058634148
443000,0.0311341
443250,0.049199717
443500,0.093337691
443750,0.054695243
444000,0.112424853
444250,0.029927521
444500,0.143115887
444750,0.069175974
445000,0.11048577
445250,0.036209756
445500,0.039676011
445750,0.014923461
446000,0.04216465
446250,0.032805254
446500,0.044971293
446750,0.069313895
447000,0.059653011
447250,0.130550739
447500,0.039006213
447750,0.092552606
448000,0.043163192
448250,0.016926798
448500,0.029115363
448750,0.045506246
449000,0.101682505
449250,0.087815384
449500,0.078242298
449750,0.070097641
450000,0.030239233
450250,0.059685213
450500,0.109755186
450750,0.065342311
451000,0.128297395
451250,0.088874734
451500,0.112383979
