Trained Samples,Block Average Training Error
198000,0.070875226
198250,0.058052883
198500,0.075266891
198750,0.061063691
199000,0.030481738
199250,0.01494773
199500,0.117929058
199750,0.062666877
200000,0.030410299
200250,0.028253466
200500,0.014290055
200750,0.014655288
201000,0.070153715
201250,0.090366782
201500,0.059939094
201750,0.088412901
202000,0.072579561
202250,0.093838827
202500,0.029036788
202750,0.029358143
203000,0.101483416
203250,0.050163945
203500,0.025404602
203750,0.060955791
204000,0.062383058
204250,0.049208556
204500,0.082754719
204750,0.02271589
205000,0.047824538
205250,0.082762831
205500,0.058398347
205750,0.026583973
206000,0.065213505
206250,0.030370097
206500,0.151988507
206750,0.049653275
207000,0.105948692
207250,0.078488785
207500,0.121961211
207750,0.024920922
208000,0.068958281
208250,0.048057983
208500,0.035644204
208750,0.097870682
209000,0.143299855
209250,0.065861224
209500,0.032492878
209750,0.055698776
210000,0.169602463
210250,0.04419467
210500,0.073157587
210750,0.023863967
211000,0.071779962
211250,0.1308555
211500,0.047958307
211750,0.03790907
212000,0.078155905
212250,0.075946792
212500,0.095423682
212750,0.027496029
213000,0.046403116
213250,0.073001775
213500,0.113866358
213750,0.08710238
214000,0.019589404
214250,0.074330583
214500,0.018983825
214750,0.0870448
215000,0.017865623
215250,0.053779757
215500,0.070757237
215750,0.064045792
216000,0.060792435
216250,0.051411869
216500,0.043592248
216750,0.061603265
217000,0.044540175
217250,0.078005072
217500,0.062941078
217750,0.040295155
218000,0.047954833
218250,0.062742156
218500,0.050840368
218750,0.060279728
219000,0.04022502
219250,0.056551459
219500,0.097375219
219750,0.042366056
220000,0.020538614
220250,0.11455148
220500,0.047455872
220750,0.030074988
221000,0.088220008
221250,0.085493081
221500,0.070463741
221750,0.053301786
222000,0.05301057
222250,0.05486097
222500,0.069332025
222750,0.033073911
223000,0.061709484
223250,0.048935552
223500,0.08922822
223750,0.035603558
224000,0.087147341
224250,0.043865719
224500,0.093947977
224750,0.099840492
225000,0.06905148
225250,0.032595162
225500,0.047727923
225750,0.086091876
226000,0.031266491
226250,0.042195056
226500,0.0525988
226750,0.082168384
227000,0.082312957
227250,0.152172834
227500,0.147930734
227750,0.07809143
228000,0.087802871
228250,0.026121966
228500,0.073582674
228750,0.066719834
229000,0.063651583
229250,0.07200963
229500,0.061488736
229750,0.05578811
230000,0.088030169
230250,0.104878528
230500,0.101363639
230750,0.083025532
231000,0.055472357
231250,0.046440321
231500,0.019491142
231750,0.060321816
232000,0.076403849
232250,0.09594118
232500,0.092157544
232750,0.029097686
233000,0.098654455
233250,0.035558238
233500,0.062992853
233750,0.03222313
234000,0.079859982
234250,0.032392423
234500,0.141755557
234750,0.103053203
235000,0.072281654
235250,0.01997045
235500,0.038946338
235750,0.019930972
236000,0.022529771
236250,0.057537529
236500,0.031774223
236750,0.054756356
237000,0.076045419
237250,0.051353674
237500,0.085090574
237750,0.029550872
238000,0.083054478
238250,0.078537289
238500,0.073336149
238750,0.062183073
239000,0.056168552
239250,0.025087617
239500,0.04012403
239750,0.100754486
240000,0.132343146
240250,0.083909405
240500,0.131179845
240750,0.117843578
241000,0.036674414
241250,0.10142369
241500,0.070679444
241750,0.068475974
242000,0.052909832
242250,0.015870366
242500,0.024287199
242750,0.056835027
243000,0.052959319
243250,0.120184564
243500,0.040212481
243750,0.047822527
244000,0.058940728
244250,0.080304381
244500,0.070777432
244750,0.045002722
245000,0.044249158
245250,0.088132009
245500,0.060131784
245750,0.098487289
246000,0.086124127
246250,0.021329946
246500,0.082292298
246750,0.083066367
247000,0.097824491
247250,0.089161908
247500,0.06392448
247750,0.032715454
248000,0.089154882
248250,0.059652552
248500,0.08612586
248750,0.043832222
249000,0.128274617
249250,0.096953618
249500,0.069853272
249750,0.028533099
250000,0.044637445
250250,0.109183287
250500,0.052543007
250750,0.077230342
251000,0.048589897
251250,0.120131295
251500,0.036869483
251750,0.085832286
252000,0.132440624
252250,0.047386922
252500,0.01481706
252750,0.070929514
253000,0.038368187
253250,0.075345195
253500,0.036289205
253750,0.043961829
254000,0.050890696
254250,0.076693606
254500,0.009497176
254750,0.036561862
255000,0.055235904
255250,0.044783286
255500,0.113543692
255750,0.143737865
256000,0.105476347
256250,0.051900657
256500,0.01457946
256750,0.087440186
257000,0.050276529
257250,0.046897782
257500,0.029399844
257750,0.075226424
258000,0.048517277
258250,0.0432832
258500,0.079148017
258750,0.059528141
259000,0.023464255
259250,0.0266489
259500,0.066215768
